"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"5756",62,"first_win","287",FALSE,"right",0.5,"3","first_time",0.7625,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,1,"Gain"
"5757",63,"first_win","327",FALSE,"right",0.5,"3","first_time",0.775,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,1,"Gain"
"5758",64,"first_win","244",TRUE,"left",1,"1","first_time",0.8,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,1,"Gain"
"5759",65,"first_win","578",FALSE,"right",0.5,"3","first_time",0.8125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,1,"Gain"
"5760",66,"first_win","810",TRUE,"left",0,"1","first_time",0.8125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,1,"Gain"
"5761",67,"first_win","193",FALSE,"right",0.5,"3","first_time",0.825,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5762",68,"first_win","159",FALSE,"right",0.5,"3","first_time",0.8375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5763",69,"first_win","53",TRUE,"left",0,"1","first_time",0.8375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5764",70,"first_win","267",TRUE,"left",0,"1","first_time",0.8375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5765",71,"first_win","242",FALSE,"right",0.5,"3","first_time",0.85,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5766",72,"first_win","393",FALSE,"right",0.5,"3","first_time",0.8625,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5767",73,"first_win","216",FALSE,"right",0.5,"3","first_time",0.875,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5768",74,"first_win","341",FALSE,"right",0.5,"3","first_time",0.8875,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5769",75,"first_win","196",FALSE,"right",0.5,"3","first_time",0.9,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5770",76,"first_win","203",FALSE,"right",0.5,"3","first_time",0.9125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5771",77,"first_win","175",FALSE,"right",0.5,"3","first_time",0.925,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5772",78,"first_win","477",FALSE,"right",0.5,"3","first_time",0.9375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5773",79,"first_win","225",FALSE,"right",0.5,"3","first_time",0.95,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5774",80,"first_win","265",FALSE,"right",0.5,"3","first_time",0.9625,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,4,0,"Gain"
"5775",81,"first_win","709",TRUE,"left",1,"1","first_time",0.9875,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5776",82,"first_win","153",FALSE,"right",0.5,"3","first_time",1,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5777",83,"first_win","711",FALSE,"right",0.5,"3","first_time",1.0125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5778",84,"first_win","435",FALSE,"right",0.5,"3","first_time",1.025,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5779",85,"first_win","533",FALSE,"right",0.5,"3","first_time",1.0375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5780",86,"first_win","450",FALSE,"right",0.5,"3","first_time",1.05,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5781",87,"first_win","449",TRUE,"left",0,"1","first_time",1.05,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5782",88,"first_win","232",TRUE,"left",0,"1","first_time",1.05,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5783",89,"first_win","917",FALSE,"right",0.5,"3","first_time",1.0625,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5784",90,"first_win","890",FALSE,"right",0.5,"3","first_time",1.075,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5785",91,"first_win","220",FALSE,"right",0.5,"3","first_time",1.0875,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5786",92,"first_win","466",FALSE,"right",0.5,"3","first_time",1.1,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5787",93,"first_win","400",FALSE,"right",0.5,"3","first_time",1.1125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5788",94,"first_win","907",FALSE,"right",0.5,"3","first_time",1.125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5789",95,"first_win","354",FALSE,"right",0.5,"3","first_time",1.1375,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5790",96,"first_win","689",TRUE,"left",1,"1","first_time",1.1625,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,0,"Gain"
"5791",97,"first_win","743",TRUE,"left",1,"1","first_time",1.1875,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5792",98,"first_win","208",FALSE,"right",0.5,"3","first_time",1.2,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5793",99,"first_win","589",FALSE,"right",0.5,"3","first_time",1.2125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5794",100,"first_win","219",TRUE,"left",0,"1","first_time",1.2125,"cd27","General","Hospital",20,"F",0,0.343434343434343,50,5,1,"Gain"
"5914",1,"first_win","2993",TRUE,"right",1,"3","first_time",0.025,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,NA,"Gain"
"5915",2,"first_win","3492",TRUE,"right",0,"3","first_time",0.025,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5916",3,"first_win","1239",TRUE,"right",1,"3","first_time",0.05,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5917",4,"first_win","1522",FALSE,"left",0.5,"4","first_time",0.0625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5918",5,"first_win","2794",TRUE,"right",0,"3","first_time",0.0625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5919",6,"first_win","750",TRUE,"right",0,"3","first_time",0.0625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5920",7,"first_win","661",TRUE,"right",1,"3","first_time",0.0875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5921",8,"first_win","3376",FALSE,"left",0.5,"4","first_time",0.1,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5922",9,"first_win","-1",NA,NA,-1,NA,"first_time",0.1,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5923",10,"first_win","1989",FALSE,"left",0.5,"4","first_time",0.1125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5924",11,"first_win","1495",FALSE,"left",0.5,"4","first_time",0.125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5925",12,"first_win","1292",TRUE,"right",1,"3","first_time",0.15,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5926",13,"first_win","2486",FALSE,"left",0.5,"4","first_time",0.1625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5927",14,"first_win","1036",FALSE,"left",0.5,"4","first_time",0.175,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5928",15,"first_win","1600",FALSE,"left",0.5,"4","first_time",0.1875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5929",16,"first_win","2210",TRUE,"right",0,"3","first_time",0.1875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,1,"Gain"
"5930",17,"first_win","1158",FALSE,"left",0.5,"4","first_time",0.2,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5931",18,"first_win","1233",FALSE,"left",0.5,"4","first_time",0.2125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5932",19,"first_win","1248",FALSE,"left",0.5,"4","first_time",0.225,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5933",20,"first_win","1195",FALSE,"left",0.5,"4","first_time",0.2375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,1,0,"Gain"
"5934",21,"first_win","1339",FALSE,"left",0.5,"4","first_time",0.25,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5935",22,"first_win","495",FALSE,"left",0.5,"4","first_time",0.2625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5936",23,"first_win","1111",FALSE,"left",0.5,"4","first_time",0.275,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5937",24,"first_win","996",TRUE,"right",0,"3","first_time",0.275,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5938",25,"first_win","302",FALSE,"left",0.5,"4","first_time",0.2875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5939",26,"first_win","426",FALSE,"left",0.5,"4","first_time",0.3,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5940",27,"first_win","983",FALSE,"left",0.5,"4","first_time",0.3125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5941",28,"first_win","509",FALSE,"left",0.5,"4","first_time",0.325,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5942",29,"first_win","494",FALSE,"left",0.5,"4","first_time",0.3375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5943",30,"first_win","466",FALSE,"left",0.5,"4","first_time",0.35,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5944",31,"first_win","699",FALSE,"left",0.5,"4","first_time",0.3625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5945",32,"first_win","359",FALSE,"left",0.5,"4","first_time",0.375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5946",33,"first_win","660",FALSE,"left",0.5,"4","first_time",0.3875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5947",34,"first_win","561",FALSE,"left",0.5,"4","first_time",0.4,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5948",35,"first_win","295",FALSE,"left",0.5,"4","first_time",0.4125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5949",36,"first_win","2167",FALSE,"left",0.5,"4","first_time",0.425,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5950",37,"first_win","471",FALSE,"left",0.5,"4","first_time",0.4375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5951",38,"first_win","387",TRUE,"right",0,"3","first_time",0.4375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5952",39,"first_win","311",FALSE,"left",0.5,"4","first_time",0.45,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5953",40,"first_win","323",FALSE,"left",0.5,"4","first_time",0.4625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,2,0,"Gain"
"5954",41,"first_win","455",FALSE,"left",0.5,"4","first_time",0.475,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5955",42,"first_win","343",FALSE,"left",0.5,"4","first_time",0.4875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5956",43,"first_win","356",FALSE,"left",0.5,"4","first_time",0.5,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5957",44,"first_win","1113",FALSE,"left",0.5,"4","first_time",0.5125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5958",45,"first_win","1164",FALSE,"left",0.5,"4","first_time",0.525,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5959",46,"first_win","583",FALSE,"left",0.5,"4","first_time",0.5375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5960",47,"first_win","471",FALSE,"left",0.5,"4","first_time",0.55,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5961",48,"first_win","378",FALSE,"left",0.5,"4","first_time",0.5625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5962",49,"first_win","622",FALSE,"left",0.5,"4","first_time",0.575,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5963",50,"first_win","378",FALSE,"left",0.5,"4","first_time",0.5875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5964",51,"first_win","778",FALSE,"left",0.5,"4","first_time",0.6,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5965",52,"first_win","461",FALSE,"left",0.5,"4","first_time",0.6125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5966",53,"first_win","497",FALSE,"left",0.5,"4","first_time",0.625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5967",54,"first_win","561",FALSE,"left",0.5,"4","first_time",0.6375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5968",55,"first_win","369",FALSE,"left",0.5,"4","first_time",0.65,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5969",56,"first_win","523",FALSE,"left",0.5,"4","first_time",0.6625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5970",57,"first_win","636",FALSE,"left",0.5,"4","first_time",0.675,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5971",58,"first_win","661",FALSE,"left",0.5,"4","first_time",0.6875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5972",59,"first_win","719",FALSE,"left",0.5,"4","first_time",0.7,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5973",60,"first_win","410",TRUE,"right",1,"3","first_time",0.725,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,3,0,"Gain"
"5974",61,"first_win","1032",TRUE,"right",0,"3","first_time",0.725,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5975",62,"first_win","530",TRUE,"right",0,"3","first_time",0.725,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5976",63,"first_win","450",TRUE,"right",0,"3","first_time",0.725,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5977",64,"first_win","381",FALSE,"left",0.5,"4","first_time",0.7375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5978",65,"first_win","352",TRUE,"right",0,"3","first_time",0.7375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5979",66,"first_win","523",FALSE,"left",0.5,"4","first_time",0.75,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5980",67,"first_win","475",FALSE,"left",0.5,"4","first_time",0.7625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5981",68,"first_win","49",FALSE,"left",0.5,"4","first_time",0.775,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5982",69,"first_win","44",TRUE,"right",1,"3","first_time",0.8,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,0,"Gain"
"5983",70,"first_win","815",FALSE,"left",0.5,"4","first_time",0.8125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5984",71,"first_win","315",FALSE,"left",0.5,"4","first_time",0.825,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5985",72,"first_win","466",FALSE,"left",0.5,"4","first_time",0.8375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5986",73,"first_win","28",FALSE,"left",0.5,"4","first_time",0.85,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5987",74,"first_win","1062",TRUE,"right",1,"3","first_time",0.875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5988",75,"first_win","618",FALSE,"left",0.5,"4","first_time",0.8875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5989",76,"first_win","352",FALSE,"left",0.5,"4","first_time",0.9,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5990",77,"first_win","306",FALSE,"left",0.5,"4","first_time",0.9125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5991",78,"first_win","500",TRUE,"right",1,"3","first_time",0.9375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5992",79,"first_win","330",FALSE,"left",0.5,"4","first_time",0.95,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5993",80,"first_win","342",FALSE,"left",0.5,"4","first_time",0.9625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,4,1,"Gain"
"5994",81,"first_win","1697",FALSE,"left",0.5,"4","first_time",0.975,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"5995",82,"first_win","341",TRUE,"right",1,"3","first_time",1,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"5996",83,"first_win","351",FALSE,"left",0.5,"4","first_time",1.0125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"5997",84,"first_win","344",FALSE,"left",0.5,"4","first_time",1.025,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"5998",85,"first_win","348",FALSE,"left",0.5,"4","first_time",1.0375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"5999",86,"first_win","31",TRUE,"right",1,"3","first_time",1.0625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"6000",87,"first_win","490",FALSE,"left",0.5,"4","first_time",1.075,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"6001",88,"first_win","1471",FALSE,"left",0.5,"4","first_time",1.0875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"6002",89,"first_win","538",TRUE,"right",0,"3","first_time",1.0875,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"6003",90,"first_win","459",FALSE,"left",0.5,"4","first_time",1.1,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6004",91,"first_win","487",TRUE,"right",0,"3","first_time",1.1,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6005",92,"first_win","419",FALSE,"left",0.5,"4","first_time",1.1125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6006",93,"first_win","398",FALSE,"left",0.5,"4","first_time",1.125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6007",94,"first_win","364",TRUE,"right",0,"3","first_time",1.125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6008",95,"first_win","177",FALSE,"left",0.5,"4","first_time",1.1375,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6009",96,"first_win","343",FALSE,"left",0.5,"4","first_time",1.15,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6010",97,"first_win","524",FALSE,"left",0.5,"4","first_time",1.1625,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6011",98,"first_win","516",FALSE,"left",0.5,"4","first_time",1.175,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6012",99,"first_win","0",TRUE,"right",1,"3","first_time",1.2,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,0,"Gain"
"6013",100,"first_win","361",FALSE,"left",0.5,"4","first_time",1.2125,"cd28","Episodic","Hospital",23,"F",0,0.242424242424242,0,5,1,"Gain"
"6133",1,"first_win","1844",TRUE,"right",1,"1","first_time",0.025,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,NA,"Gain"
"6134",2,"first_win","1719",TRUE,"right",0,"1","first_time",0.025,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6135",3,"first_win","858",TRUE,"right",1,"1","first_time",0.05,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,0,"Gain"
"6136",4,"first_win","941",FALSE,"left",0.5,"3","first_time",0.0625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6137",5,"first_win","422",TRUE,"right",0,"1","first_time",0.0625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6138",6,"first_win","381",TRUE,"right",1,"1","first_time",0.0875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,0,"Gain"
"6139",7,"first_win","480",FALSE,"left",0.5,"3","first_time",0.1,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6140",8,"first_win","1566",TRUE,"right",1,"1","first_time",0.125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6141",9,"first_win","640",FALSE,"left",0.5,"3","first_time",0.1375,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6142",10,"first_win","2482",FALSE,"left",0.5,"3","first_time",0.15,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6143",11,"first_win","415",FALSE,"left",0.5,"3","first_time",0.1625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6144",12,"first_win","305",FALSE,"left",0.5,"3","first_time",0.175,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6145",13,"first_win","228",FALSE,"left",0.5,"3","first_time",0.1875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6146",14,"first_win","289",TRUE,"right",1,"1","first_time",0.2125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6147",15,"first_win","372",FALSE,"left",0.5,"3","first_time",0.225,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6148",16,"first_win","656",FALSE,"left",0.5,"3","first_time",0.2375,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6149",17,"first_win","363",FALSE,"left",0.5,"3","first_time",0.25,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6150",18,"first_win","271",TRUE,"right",1,"1","first_time",0.275,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6151",19,"first_win","521",FALSE,"left",0.5,"3","first_time",0.2875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6152",20,"first_win","299",FALSE,"left",0.5,"3","first_time",0.3,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,1,1,"Gain"
"6153",21,"first_win","368",TRUE,"right",1,"1","first_time",0.325,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6154",22,"first_win","1575",FALSE,"left",0.5,"3","first_time",0.3375,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6155",23,"first_win","315",TRUE,"right",1,"1","first_time",0.3625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6156",24,"first_win","451",TRUE,"right",1,"1","first_time",0.3875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6157",25,"first_win","278",TRUE,"right",1,"1","first_time",0.4125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6158",26,"first_win","203",TRUE,"right",0,"1","first_time",0.4125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6159",27,"first_win","334",FALSE,"left",0.5,"3","first_time",0.425,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,0,"Gain"
"6160",28,"first_win","319",TRUE,"right",1,"1","first_time",0.45,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,0,"Gain"
"6161",29,"first_win","319",TRUE,"right",0,"1","first_time",0.45,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6162",30,"first_win","224",TRUE,"right",1,"1","first_time",0.475,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,0,"Gain"
"6163",31,"first_win","354",FALSE,"left",0.5,"3","first_time",0.4875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6164",32,"first_win","489",TRUE,"right",1,"1","first_time",0.5125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6165",33,"first_win","285",TRUE,"right",1,"1","first_time",0.5375,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6166",34,"first_win","1738",FALSE,"left",0.5,"3","first_time",0.55,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6167",35,"first_win","677",TRUE,"right",1,"1","first_time",0.575,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6168",36,"first_win","552",FALSE,"left",0.5,"3","first_time",0.5875,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6169",37,"first_win","493",FALSE,"left",0.5,"3","first_time",0.6,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6170",38,"first_win","326",FALSE,"left",0.5,"3","first_time",0.6125,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6171",39,"first_win","318",FALSE,"left",0.5,"3","first_time",0.625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6172",40,"first_win","211",TRUE,"right",0,"1","first_time",0.625,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,2,1,"Gain"
"6173",41,"first_win","468",FALSE,"left",0.5,"3","first_time",0.6375,"cd29","Episodic","Restaurant",19,"F",2.5,0.57,0,3,0,"Gain"
